movie_id,movie_title,release_date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film_Noir,Horror,Musical,Mystery,Romance,Sci_Fi,Thriller,War,Western
794,It Could Happen to You (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
795,Richie Rich (1994),1-Jan-94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
796,Speechless (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
797,Timecop (1994),1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
798,Bad Company (1995),1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,Boys Life (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
800,In the Mouth of Madness (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
801,Air Up There,,,,,,,,,,,,,,,,,,,,
802,Hard Target (1993),1-Jan-93,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
803,Heaven & Earth (1993),1-Jan-93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
804,Jimmy Hollywood (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
805,Manhattan Murder Mystery (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
806,Menace II Society (1993),1-Jan-93,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
807,Poetic Justice (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
808,Program,,,,,,,,,,,,,,,,,,,,
809,Rising Sun (1993),1-Jan-93,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
810,Shadow,,,,,,,,,,,,,,,,,,,,
811,Thirty-Two Short Films About Glenn Gould (1993),1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
812,Andre (1994),1-Jan-94,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,Celluloid Closet,,,,,,,,,,,,,,,,,,,,
814,Great Day in Harlem,,,,,,,,,,,,,,,,,,,,
815,One Fine Day (1996),30-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
816,Candyman: Farewell to the Flesh (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
817,Frisk (1995),29-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
818,Girl 6 (1996),22-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
819,Eddie (1996),31-May-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
820,Space Jam (1996),15-Nov-96,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
821,Mrs. Winterbourne (1996),19-Apr-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
822,Faces (1968),1-Jan-68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
823,Mulholland Falls (1996),26-Apr-96,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
824,Great White Hype,,,,,,,,,,,,,,,,,,,,
825,Arrival,,,,,,,,,,,,,,,,,,,,
826,Phantom,,,,,,,,,,,,,,,,,,,,
827,Daylight (1996),6-Dec-96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
828,Alaska (1996),21-Aug-96,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Fled (1996),19-Jul-96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,Power 98 (1995),17-May-96,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
831,Escape from L.A. (1996),9-Aug-96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
832,Bogus (1996),6-Sep-96,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
833,Bulletproof (1996),6-Sep-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,Halloween: The Curse of Michael Myers (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
835,Gay Divorcee,,,,,,,,,,,,,,,,,,,,
836,Ninotchka (1939),1-Jan-39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
837,Meet John Doe (1941),1-Jan-41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
838,In the Line of Duty 2 (1987),30-Aug-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,Loch Ness (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
840,Last Man Standing (1996),20-Sep-96,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
841,Glimmer Man,,,,,,,,,,,,,,,,,,,,
842,Pollyanna (1960),1-Jan-60,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
843,Shaggy Dog,,,,,,,,,,,,,,,,,,,,
844,Freeway (1996),23-Aug-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
845,That Thing You Do! (1996),28-Sep-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
846,To Gillian on Her 37th Birthday (1996),18-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
847,Looking for Richard (1996),11-Oct-96,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
848,Murder,,,,,,,,,,,,,,,,,,,,
849,Days of Thunder (1990),1-Jan-90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
850,Perfect Candidate,,,,,,,,,,,,,,,,,,,,
851,Two or Three Things I Know About Her (1966),1-Jan-66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852,Bloody Child,,,,,,,,,,,,,,,,,,,,
853,Braindead (1992),1-Jan-92,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
854,Bad Taste (1987),1-Jan-87,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
855,Diva (1981),1-Jan-81,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
856,Night on Earth (1991),1-Jan-91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
857,Paris Was a Woman (1995),8-Nov-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
858,Amityville: Dollhouse (1996),1-Jan-96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
859,April Fool's Day (1986),1-Jan-86,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
860,Believers,,,,,,,,,,,,,,,,,,,,
861,Nosferatu a Venezia (1986),1-Jan-86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
862,Jingle All the Way (1996),22-Nov-96,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
863,Garden of Finzi-Contini,,,,,,,,,,,,,,,,,,,,
864,My Fellow Americans (1996),20-Dec-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
865,Ice Storm,,,,,,,,,,,,,,,,,,,,
866,Michael (1996),25-Dec-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
867,Whole Wide World,,,,,,,,,,,,,,,,,,,,
868,Hearts and Minds (1996),10-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
869,Fools Rush In (1997),14-Feb-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
870,Touch (1997),14-Feb-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871,Vegas Vacation (1997),14-Feb-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
872,Love Jones (1997),14-Mar-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,Picture Perfect (1997),1-Aug-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
874,Career Girls (1997),8-Aug-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875,She's So Lovely (1997),22-Aug-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
876,Money Talks (1997),22-Aug-97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
877,Excess Baggage (1997),1-Jan-97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
878,That Darn Cat! (1997),14-Feb-97,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
879,Peacemaker,,,,,,,,,,,,,,,,,,,,
880,Soul Food (1997),1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,Money Talks (1997),22-Aug-97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Washington Square (1997),1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
883,Telling Lies in America (1997),1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
884,Year of the Horse (1997),1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
885,Phantoms (1998),1-Jan-98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
886,Life Less Ordinary,,,,,,,,,,,,,,,,,,,,
887,Eve's Bayou (1997),1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,One Night Stand (1997),1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,Tango Lesson,,,,,,,,,,,,,,,,,,,,
890,Mortal Kombat: Annihilation (1997),1-Jan-97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Bent (1997),18-Dec-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
892,Flubber (1997),1-Jan-97,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
893,For Richer or Poorer (1997),1-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Home Alone 3 (1997),1-Jan-97,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895,Scream 2 (1997),1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
896,Sweet Hereafter,,,,,,,,,,,,,,,,,,,,
897,Time Tracers (1995),1-Jan-95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898,Postman,,,,,,,,,,,,,,,,,,,,
899,Winter Guest,,,,,,,,,,,,,,,,,,,,
900,Kundun (1997),25-Dec-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901,Mr. Magoo (1997),25-Dec-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902,Big Lebowski,,,,,,,,,,,,,,,,,,,,
903,Afterglow (1997),26-Dec-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
904,Ma vie en rose (My Life in Pink) (1997),26-Dec-97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
905,Great Expectations (1998),1-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
906,Oscar & Lucinda (1997),31-Dec-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
907,Vermin (1998),1-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Half Baked (1998),16-Jan-98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Dangerous Beauty (1998),23-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
910,Nil By Mouth (1997),6-Feb-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
911,Twilight (1998),30-Jan-98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
912,U.S. Marshalls (1998),10-Mar-98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
913,Love and Death on Long Island (1997),10-Mar-98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
914,Wild Things (1998),14-Mar-98,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
915,Primary Colors (1998),20-Mar-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
916,Lost in Space (1998),27-Mar-98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
917,Mercury Rising (1998),27-Mar-98,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
918,City of Angels (1998),3-Apr-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
919,City of Lost Children,,,,,,,,,,,,,,,,,,,,
920,Two Bits (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
921,Farewell My Concubine (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
922,Dead Man (1995),10-May-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
923,Raise the Red Lantern (1991),1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
924,White Squall (1996),1-Jan-96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
925,Unforgettable (1996),23-Feb-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
926,Down Periscope (1996),1-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
927,Flower of My Secret,,,,,,,,,,,,,,,,,,,,
928,Craft,,,,,,,,,,,,,,,,,,,,
929,Harriet the Spy (1996),3-Jul-96,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
930,Chain Reaction (1996),31-Jul-96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
931,Island of Dr. Moreau,,,,,,,,,,,,,,,,,,,,
932,First Kid (1996),30-Aug-96,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
933,Funeral,,,,,,,,,,,,,,,,,,,,
934,Preacher's Wife,,,,,,,,,,,,,,,,,,,,
935,Paradise Road (1997),18-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
936,Brassed Off (1996),13-Jun-97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
937,Thousand Acres,,,,,,,,,,,,,,,,,,,,
938,Smile Like Yours,,,,,,,,,,,,,,,,,,,,
939,Murder in the First (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
940,Airheads (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
941,With Honors (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
942,What's Love Got to Do with It (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
943,Killing Zoe (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
944,Renaissance Man (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
945,Charade (1963),1-Jan-63,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
946,Fox and the Hound,,,,,,,,,,,,,,,,,,,,
947,Big Blue,,,,,,,,,,,,,,,,,,,,
948,Booty Call (1997),28-Feb-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
949,How to Make an American Quilt (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
950,Georgia (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
951,Indian in the Cupboard,,,,,,,,,,,,,,,,,,,,
952,Blue in the Face (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Unstrung Heroes (1995),1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
954,Unzipped (1995),1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
955,Before Sunrise (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
956,Nobody's Fool (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
957,Pushing Hands (1992),1-Jan-92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
958,To Live (Huozhe) (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959,Dazed and Confused (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
960,Naked (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,Orlando (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,Ruby in Paradise (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
963,Some Folks Call It a Sling Blade (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
964,Month by the Lake,,,,,,,,,,,,,,,,,,,,
965,Funny Face (1957),1-Jan-57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
966,Affair to Remember,,,,,,,,,,,,,,,,,,,,
967,Little Lord Fauntleroy (1936),1-Jan-36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
968,Inspector General,,,,,,,,,,,,,,,,,,,,
969,Winnie the Pooh and the Blustery Day (1968),1-Jan-68,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Hear My Song (1991),1-Jan-91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
971,Mediterraneo (1991),1-Jan-91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
972,Passion Fish (1992),1-Jan-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,Grateful Dead (1995),18-Oct-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
974,Eye for an Eye (1996),1-Jan-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
975,Fear (1996),12-Apr-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
976,Solo (1996),23-Aug-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
977,Substitute,,,,,,,,,,,,,,,,,,,,
978,Heaven's Prisoners (1996),10-May-96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
979,Trigger Effect,,,,,,,,,,,,,,,,,,,,
980,Mother Night (1996),1-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
981,Dangerous Ground (1997),4-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
982,Maximum Risk (1996),13-Sep-96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,Rich Man's Wife,,,,,,,,,,,,,,,,,,,,
984,Shadow Conspiracy (1997),31-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
985,Blood & Wine (1997),15-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
986,Turbulence (1997),10-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
987,Underworld (1997),9-May-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
988,Beautician and the Beast,,,,,,,,,,,,,,,,,,,,
989,Cats Don't Dance (1997),26-Mar-97,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
990,Anna Karenina (1997),4-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
991,Keys to Tulsa (1997),11-Apr-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
992,Head Above Water (1996),20-Jun-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
993,Hercules (1997),27-Jun-97,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
994,Last Time I Committed Suicide,,,,,,,,,,,,,,,,,,,,
995,Kiss Me,,,,,,,,,,,,,,,,,,,,
996,Big Green,,,,,,,,,,,,,,,,,,,,
997,Stuart Saves His Family (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Cabin Boy (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
999,Clean Slate (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Lightning Jack (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1001,Stupids,,,,,,,,,,,,,,,,,,,,
1002,Pest,,,,,,,,,,,,,,,,,,,,
1003,That Darn Cat! (1997),14-Feb-97,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1004,Geronimo: An American Legend (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1005,Double vie de Véronique,,,,,,,,,,,,,,,,,,,,
1006,Until the End of the World (Bis ans Ende der Welt) (1991),1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1007,Waiting for Guffman (1996),31-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,I Shot Andy Warhol (1996),1-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1009,Stealing Beauty (1996),14-Jun-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010,Basquiat (1996),16-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1011,2 Days in the Valley (1996),27-Sep-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1012,Private Parts (1997),7-Mar-97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1013,Anaconda (1997),11-Apr-97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1014,Romy and Michele's High School Reunion (1997),25-Apr-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,Shiloh (1997),23-May-97,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1016,Con Air (1997),6-Jun-97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1017,Trees Lounge (1996),11-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1018,Tie Me Up! Tie Me Down! (1990),1-Jan-90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1019,Die xue shuang xiong (Killer,,,,,,,,,,,,,,,,,,,,
1020,Gaslight (1944),1-Jan-44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1021,8 1/2 (1963),1-Jan-63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1022,Fast,,,,,,,,,,,,,,,,,,,,
1023,Fathers' Day (1997),9-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,Mrs. Dalloway (1997),1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1025,Fire Down Below (1997),1-Jan-97,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1026,Lay of the Land,,,,,,,,,,,,,,,,,,,,
1027,Shooter,,,,,,,,,,,,,,,,,,,,
1028,Grumpier Old Men (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1029,Jury Duty (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Beverly Hillbillies,,,,,,,,,,,,,,,,,,,,
1031,Lassie (1994),1-Jan-94,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Little Big League (1994),1-Jan-94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,Homeward Bound II: Lost in San Francisco (1996),8-Mar-96,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,Quest,,,,,,,,,,,,,,,,,,,,
1035,Cool Runnings (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,Drop Dead Fred (1991),1-Jan-91,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1037,Grease 2 (1982),1-Jan-82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1038,Switchback (1997),1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1039,Hamlet (1996),24-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1040,Two if by Sea (1996),1-Jan-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1041,Forget Paris (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1042,Just Cause (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1043,Rent-a-Kid (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,Paper,,,,,,,,,,,,,,,,,,,,
1045,Fearless (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1046,Malice (1993),1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1047,Multiplicity (1996),12-Jul-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,She's the One (1996),23-Aug-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1049,House Arrest (1996),2-Aug-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,Ghost and Mrs. Muir,,,,,,,,,,,,,,,,,,,,
1051,Associate,,,,,,,,,,,,,,,,,,,,
1052,Dracula: Dead and Loving It (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1053,Now and Then (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1054,Mr. Wrong (1996),16-Feb-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,Simple Twist of Fate,,,,,,,,,,,,,,,,,,,,
1056,Cronos (1992),1-Jan-92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1057,Pallbearer,,,,,,,,,,,,,,,,,,,,
